Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
99,1786655091846,1299,741,1300,1300,1300,1300,1299,1299,5,5,0,0,0,5,10,9.523809432983398,0,197633.9599609375,44790.11901855469,18700.44970703125,8095244288,4294963200,6287839232,3531542528
99,1786655091946,1299,741,1300,1300,1300,1300,1299,1299,10,10,5.263157844543457,10,10,21.052631378173828,10,15.000000953674316,0,197634.4091796875,44790.25390625,18700.452270507813,8095244288,4294963200,6288097280,3531542528
99,1786655092046,1299,741,1300,1300,1300,1300,1299,1299,10,10,5.263157844543457,10,10,21.052631378173828,10,15.000000953674316,0,197634.99841308594,44790.51574707031,18700.458862304688,8095244288,4294963200,6288334848,3531542528
99,1786655092146,1299,741,1300,1300,1300,1300,1299,1299,31.57894515991211,30.000001907348633,40,22.22222328186035,16.666667938232422,25,89.47368621826172,16.666667938232422,0,197635.57763671875,44790.77624511719,18700.45928955078,8095244288,4294963200,6288580608,3531542528
99,1786655092246,1299,741,1300,1300,1300,1300,1299,1299,31.57894515991211,30.000001907348633,40,22.22222328186035,16.666667938232422,25,89.47368621826172,16.666667938232422,0,197636.16284179688,44791.03210449219,18700.465393066406,8095244288,4294963200,6288818176,3531542528
99,1786655092346,1299,741,1300,1300,1300,1300,1299,1299,23.809524536132813,25,30.000001907348633,30.000001907348633,42.85714340209961,20,45,28.571430206298828,0,197636.6669921875,44791.215393066406,18700.47088623047,8095244288,4294963200,6289063936,3531542528
99,1786655092446,1299,741,1300,1300,1300,1300,1299,1299,23.809524536132813,25,30.000001907348633,30.000001907348633,42.85714340209961,20,45,28.571430206298828,0,197637.18975830078,44791.416931152344,18700.474731445313,8095244288,4294963200,6289063936,3531542528
99,1786655092547,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,15.000000953674316,27.272727966308594,15.789472579956055,36.842105865478516,20,15.000000953674316,21.052631378173828,0,197637.64666748047,44791.559326171875,18700.475952148438,8095244288,4294963200,6289055744,3531542528
99,1786655092647,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,15.000000953674316,27.272727966308594,15.789472579956055,36.842105865478516,20,15.000000953674316,21.052631378173828,0,197638.00427246094,44791.61358642578,18700.476318359375,8095244288,4294963200,6289022976,3531542528
99,1786655092747,1299,741,1300,1300,1300,1300,1299,1299,5,5.263157844543457,10.526315689086914,5,5.263157844543457,10,15.000000953674316,15.789472579956055,0,197638.41424560547,44791.710693359375,18700.476684570313,8095244288,4294963200,6289022976,3531542528
99,1786655092847,1299,741,1300,1300,1300,1300,1299,1299,5,5.263157844543457,10.526315689086914,5,5.263157844543457,10,15.000000953674316,15.789472579956055,0,197638.98345947266,44791.959899902344,18700.48095703125,8095244288,4294963200,6288232448,3531542528
99,1786655092947,1299,741,1300,1300,1300,1300,1299,1299,23.809524536132813,20,25,35,28.571430206298828,28.571430206298828,15.789472579956055,25,0,197639.4248046875,44792.08709716797,18700.482177734375,8095244288,4294963200,6288216064,3531542528
99,1786655093047,1299,741,1300,1300,1300,1300,1299,1299,23.809524536132813,20,25,35,28.571430206298828,28.571430206298828,15.789472579956055,25,0,197639.9013671875,44792.251953125,18700.482543945313,8095244288,4294963200,6288216064,3531538432
99,1786655093147,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,80,25,15.789472579956055,15.789472579956055,21.052631378173828,15.789472579956055,25,0,197640.4835205078,44792.512145996094,18700.484313964844,8095244288,4294963200,6288216064,3531538432
99,1786655093247,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,80,25,15.789472579956055,15.789472579956055,21.052631378173828,15.789472579956055,25,0,197640.93731689453,44792.65270996094,18700.485229492188,8095244288,4294963200,6288216064,3531538432
99,1786655093347,1299,741,1300,1300,1300,1300,1299,1299,10,25,0,10.526315689086914,14.285715103149414,0,5,10.526315689086914,0,197641.2891845703,44792.69885253906,18700.485229492188,8095244288,4294963200,6288216064,3531538432
99,1786655093447,1299,741,1300,1300,1300,1300,1299,1299,10,25,0,10.526315689086914,14.285715103149414,0,5,10.526315689086914,0,197641.64581298828,44792.75524902344,18700.4853515625,8095244288,4294963200,6288216064,3531538432
99,1786655093547,1299,741,1300,1300,1300,1300,1299,1299,5,5,5,5,5.263157844543457,5,5,5,0,197641.99127197266,44792.79815673828,18700.485473632813,8095244288,4294963200,6288216064,3531538432
99,1786655093647,1299,741,1300,1300,1300,1300,1299,1299,5,5,5,5,5.263157844543457,5,5,5,0,197642.41326904297,44792.90588378906,18700.485595703125,8095244288,4294963200,6288936960,3531382784
99,1786655093748,1299,741,1300,1300,1300,1300,1299,1299,16.666667938232422,15.789472579956055,40,20,84.21052551269531,23.809524536132813,10.526315689086914,10.526315689086914,0,197643.0245361328,44793.164978027344,18700.50714111328,8095244288,4294963200,6310748160,3531288576
102,1786655093848,1299,741,1300,1300,1300,1300,1299,1299,16.666667938232422,15.789472579956055,40,20,84.21052551269531,23.809524536132813,10.526315689086914,10.526315689086914,0,197643.5068359375,44793.32647705078,18700.50714111328,8095244288,4294963200,6319792128,3531198464
99,1786655093951,1299,741,1300,1300,1300,1300,1299,1299,30.000001907348633,42.85714340209961,20,36.842105865478516,80.95238494873047,31.57894515991211,25,36.842105865478516,0,197644.21893310547,44793.67224121094,18700.52685546875,8095244288,4294963200,6319042560,3531165696
99,1786655094051,1299,741,1300,1300,1300,1300,1299,1299,30.000001907348633,42.85714340209961,20,36.842105865478516,80.95238494873047,31.57894515991211,25,36.842105865478516,0,197644.98461914063,44794.07666015625,18700.553955078125,8095244288,4294963200,6326071296,3531165696
99,1786655094151,1299,741,1300,1300,1300,1300,1299,1299,89.47368621826172,94.73684692382813,84.21052551269531,90,84.21052551269531,84.21052551269531,100,84.21052551269531,0,197645.73699951172,44794.464599609375,18700.58367919922,8095244288,4294963200,6323003392,3531157504
99,1786655094251,1299,741,1300,1300,1300,1300,1299,1299,89.47368621826172,94.73684692382813,84.21052551269531,90,84.21052551269531,84.21052551269531,100,84.21052551269531,0,197646.3236694336,44794.707092285156,18700.602783203125,8095244288,4294963200,6324432896,3531153408
99,1786655094351,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,30.000001907348633,33.333335876464844,15.789472579956055,21.052631378173828,23.809524536132813,76.19047546386719,28.571430206298828,0,197646.8671875,44794.906188964844,18700.619140625,8095244288,4294963200,6324432896,3531153408
99,1786655094451,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,30.000001907348633,33.333335876464844,15.789472579956055,21.052631378173828,23.809524536132813,76.19047546386719,28.571430206298828,0,197647.3696899414,44795.072814941406,18700.63348388672,8095244288,4294963200,6324432896,3531153408
99,1786655094551,1299,741,1300,1300,1300,1300,1299,1299,30.000001907348633,21.052631378173828,21.052631378173828,21.052631378173828,33.333335876464844,26.3157901763916,15.789472579956055,38.88888931274414,0,197647.92156982422,44795.28741455078,18700.64715576172,8095244288,4294963200,6325288960,3531153408
99,1786655094651,1299,741,1300,1300,1300,1300,1299,1299,30.000001907348633,21.052631378173828,21.052631378173828,21.052631378173828,33.333335876464844,26.3157901763916,15.789472579956055,38.88888931274414,0,197648.56610107422,44795.57409667969,18700.675231933594,8095244288,4294963200,6326775808,3531153408
99,1786655094751,1299,741,1300,1300,1300,1300,1299,1299,65,65,40.90909194946289,50,35,45,45,47.619049072265625,0,197649.22479248047,44795.883544921875,18700.696350097656,8095244288,4294963200,6326525952,3531153408
99,1786655094851,1299,741,1300,1300,1300,1300,1299,1299,65,65,40.90909194946289,50,35,45,45,47.619049072265625,0,197649.8466796875,44796.15985107422,18700.715698242188,8095244288,4294963200,6326915072,3525992448
99,1786655094951,1299,741,1300,1300,1300,1300,1299,1299,33.333335876464844,42.85714340209961,45,31.81818199157715,26.3157901763916,38.095237731933594,30.000001907348633,30.000001907348633,0,197650.34588623047,44796.332946777344,18700.72235107422,8095244288,4294963200,6328545280,3524026368
99,1786655095052,1299,741,1300,1300,1300,1300,1299,1299,33.333335876464844,42.85714340209961,45,31.81818199157715,26.3157901763916,38.095237731933594,30.000001907348633,30.000001907348633,0,197650.8045654297,44796.47131347656,18700.72491455078,8095244288,4294963200,6328545280,3524026368
99,1786655095152,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,5.555555820465088,21.052631378173828,15.000000953674316,15.000000953674316,80.95238494873047,5.263157844543457,10,0,197651.3309326172,44796.675842285156,18700.727478027344,8095244288,4294963200,6328545280,3524026368
99,1786655095252,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,5.555555820465088,21.052631378173828,15.000000953674316,15.000000953674316,80.95238494873047,5.263157844543457,10,0,197651.7691040039,44796.79180908203,18700.727661132813,8095244288,4294963200,6329573376,3524026368
99,1786655095352,1299,741,1300,1300,1300,1300,1299,1299,10.526315689086914,10.526315689086914,19.047618865966797,10.526315689086914,35,25,14.285715103149414,20,0,197652.23126220703,44796.94268798828,18700.728576660156,8095244288,4294963200,6332186624,3524026368
99,1786655095452,1299,741,1300,1300,1300,1300,1299,1299,10.526315689086914,10.526315689086914,19.047618865966797,10.526315689086914,35,25,14.285715103149414,20,0,197652.76391601563,44797.14587402344,18700.736938476563,8095244288,4294963200,6332366848,3524026368
99,1786655095552,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,25,21.052631378173828,20,26.3157901763916,21.052631378173828,21.052631378173828,20,0,197653.19891357422,44797.267639160156,18700.738403320313,8095244288,4294963200,6333370368,3524026368
99,1786655095652,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,25,21.052631378173828,20,26.3157901763916,21.052631378173828,21.052631378173828,20,0,197653.59307861328,44797.35040283203,18700.74072265625,8095244288,4294963200,6331371520,3524026368
99,1786655095752,1299,741,1300,1300,1300,1300,1299,1299,18.18181800842285,10,15.000000953674316,10.526315689086914,10.526315689086914,10,30.000001907348633,22.22222328186035,0,197654.0672607422,44797.50695800781,18700.74346923828,8095244288,4294963200,6331863040,3524026368
99,1786655095852,1299,741,1300,1300,1300,1300,1299,1299,18.18181800842285,10,15.000000953674316,10.526315689086914,10.526315689086914,10,30.000001907348633,22.22222328186035,0,197654.72076416016,44797.81335449219,18700.76202392578,8095244288,4294963200,6323470336,3524026368
99,1786655095952,1299,741,1300,1300,1300,1300,1299,1299,17.647058486938477,30.000001907348633,30.000001907348633,35,26.3157901763916,21.052631378173828,42.105262756347656,55.55555725097656,0,197655.1915283203,44797.95867919922,18700.769775390625,8095244288,4294963200,6324932608,3524026368
99,1786655096052,1299,741,1300,1300,1300,1300,1299,1299,17.647058486938477,30.000001907348633,30.000001907348633,35,26.3157901763916,21.052631378173828,42.105262756347656,55.55555725097656,0,197655.66186523438,44798.113830566406,18700.772338867188,8095244288,4294963200,6325149696,3524026368
99,1786655096152,1299,741,1300,1300,1300,1300,1299,1299,16.666667938232422,85,15.789472579956055,20,15.789472579956055,10.526315689086914,20,14.285715103149414,0,197656.21466064453,44798.34948730469,18700.77374267578,8095244288,4294963200,6325133312,3524026368
100,1786655096253,1299,741,1300,1300,1300,1300,1299,1299,16.666667938232422,85,15.789472579956055,20,15.789472579956055,10.526315689086914,20,14.285715103149414,0,197656.64685058594,44798.467041015625,18700.77667236328,8095244288,4294963200,6325391360,3524026368
99,1786655096353,1299,741,1300,1300,1300,1300,1299,1299,10,20,10,5.263157844543457,10,21.052631378173828,10.526315689086914,5.263157844543457,0,197657.04852294922,44798.556579589844,18700.778686523438,8095244288,4294963200,6326419456,3524026368
99,1786655096453,1299,741,1300,1300,1300,1300,1299,1299,10,20,10,5.263157844543457,10,21.052631378173828,10.526315689086914,5.263157844543457,0,197657.4306640625,44798.633728027344,18700.778869628906,8095244288,4294963200,6326665216,3524026368
99,1786655096553,1299,741,1300,1300,1300,1300,1299,1299,9.523809432983398,5.263157844543457,0,10,19.047618865966797,20,14.285715103149414,5.263157844543457,0,197657.82849121094,44798.72052001953,18700.77911376953,8095244288,4294963200,6326640640,3524026368
99,1786655096653,1299,741,1300,1300,1300,1300,1299,1299,9.523809432983398,5.263157844543457,0,10,19.047618865966797,20,14.285715103149414,5.263157844543457,0,197658.4091796875,44798.96954345703,18700.786376953125,8095244288,4294963200,6328737792,3524026368
99,1786655096753,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,45,35,40,36.842105865478516,38.095237731933594,27.77777862548828,85,0,197659.06658935547,44799.28662109375,18700.796997070313,8095244288,4294963200,6329462784,3524026368
99,1786655096853,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,45,35,40,36.842105865478516,38.095237731933594,27.77777862548828,85,0,197659.70782470703,44799.58966064453,18700.807067871094,8095244288,4294963200,6322704384,3524026368
99,1786655096953,1299,741,1300,1300,1300,1300,1299,1299,52.6315803527832,42.105262756347656,36.842105865478516,42.105262756347656,70,35,50,52.6315803527832,0,197660.37017822266,44799.91143798828,18700.817749023438,8095244288,4294963200,6324314112,3524022272
99,1786655097053,1299,741,1300,1300,1300,1300,1299,1299,52.6315803527832,42.105262756347656,36.842105865478516,42.105262756347656,70,35,50,52.6315803527832,0,197661.07360839844,44800.26916503906,18700.831604003906,8095244288,4294963200,6325743616,3524022272
99,1786655097154,1299,741,1300,1300,1300,1300,1299,1299,52.6315803527832,47.36842346191406,52.6315803527832,38.88888931274414,94.73684692382813,61.11111068725586,50,90,0,197661.83032226563,44800.677673339844,18700.845825195313,8095244288,4294963200,6327685120,3524022272
99,1786655097254,1299,741,1300,1300,1300,1300,1299,1299,52.6315803527832,47.36842346191406,52.6315803527832,38.88888931274414,94.73684692382813,61.11111068725586,50,90,0,197662.54150390625,44801.046325683594,18700.860412597656,8095244288,4294963200,6325633024,3524022272
99,1786655097354,1299,741,1300,1300,1300,1300,1299,1299,52.6315803527832,47.36842346191406,52.6315803527832,38.88888931274414,94.73684692382813,61.11111068725586,50,90,0,197663.00421142578,44801.18078613281,18700.86785888672,8095244288,4294963200,6331383808,3524022272
99,1786655097454,1299,741,1300,1300,1300,1300,1299,1299,46.66666793823242,26.666667938232422,29.032257080078125,28.571430206298828,20.689655303955078,23.33333396911621,24.137929916381836,36.66666793823242,0,197663.39727783203,44801.26416015625,18700.86944580078,8095244288,4294963200,6331621376,3524022272
99,1786655097554,1299,741,1300,1300,1300,1300,1299,1299,46.66666793823242,26.666667938232422,29.032257080078125,28.571430206298828,20.689655303955078,23.33333396911621,24.137929916381836,36.66666793823242,0,197663.9864501953,44801.520446777344,18700.876831054688,8095244288,4294963200,6329737216,3524022272
99,1786655097654,1299,741,1300,1300,1300,1300,1299,1299,31.57894515991211,36.842105865478516,42.105262756347656,36.842105865478516,50,68.42105102539063,40,36.842105865478516,0,197664.64404296875,44801.83447265625,18700.891357421875,8095244288,4294963200,6331957248,3524022272
99,1786655097754,1299,741,1300,1300,1300,1300,1299,1299,31.57894515991211,36.842105865478516,42.105262756347656,36.842105865478516,50,68.42105102539063,40,36.842105865478516,0,197665.29333496094,44802.144104003906,18700.90167236328,8095244288,4294963200,6333263872,3524022272
99,1786655097854,1299,741,1300,1300,1300,1300,1299,1299,33.333335876464844,50,38.095237731933594,36.842105865478516,26.3157901763916,100,36.842105865478516,42.105262756347656,0,197665.93383789063,44802.44354248047,18700.913513183594,8095244288,4294963200,6335438848,3524018176
99,1786655097954,1299,741,1300,1300,1300,1300,1299,1299,33.333335876464844,50,38.095237731933594,36.842105865478516,26.3157901763916,100,36.842105865478516,42.105262756347656,0,197666.58081054688,44802.74920654297,18700.925354003906,8095244288,4294963200,6336737280,3524018176
99,1786655098054,1299,741,1300,1300,1300,1300,1299,1299,38.095237731933594,55,38.88888931274414,42.105262756347656,42.105262756347656,100,38.88888931274414,45,0,197667.259765625,44803.083068847656,18700.93975830078,8095244288,4294963200,6337802240,3524018176
99,1786655098154,1299,741,1300,1300,1300,1300,1299,1299,38.095237731933594,55,38.88888931274414,42.105262756347656,42.105262756347656,100,38.88888931274414,45,0,197667.95599365234,44803.43817138672,18700.951110839844,8095244288,4294963200,6338662400,3524018176
99,1786655098254,1299,741,1300,1300,1300,1300,1299,1299,84.21052551269531,44.4444465637207,50,33.333335876464844,100,45.45454788208008,35,30.000001907348633,0,197668.56640625,44803.71026611328,18700.962951660156,8095244288,4294963200,6347386880,3524018176
99,1786655098354,1299,741,1300,1300,1300,1300,1299,1299,84.21052551269531,44.4444465637207,50,33.333335876464844,100,45.45454788208008,35,30.000001907348633,0,197669.03985595703,44803.8505859375,18700.9755859375,8095244288,4294963200,6352039936,3524018176
99,1786655098454,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,15.000000953674316,15.789472579956055,5.555555820465088,15.789472579956055,5.263157844543457,21.052631378173828,5.555555820465088,0,197669.44927978516,44803.93957519531,18700.979553222656,8095244288,4294963200,6353461248,3524018176
99,1786655098555,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,15.000000953674316,15.789472579956055,5.555555820465088,15.789472579956055,5.263157844543457,21.052631378173828,5.555555820465088,0,197669.86944580078,44804.049865722656,18700.982971191406,8095244288,4294963200,6353580032,3524018176
99,1786655098655,1299,741,1300,1300,1300,1300,1299,1299,10,15.000000953674316,14.285715103149414,10,23.809524536132813,20,15.000000953674316,10,0,197670.28533935547,44804.149169921875,18700.986083984375,8095244288,4294963200,6354210816,3524018176
99,1786655098755,1299,741,1300,1300,1300,1300,1299,1299,10,15.000000953674316,14.285715103149414,10,23.809524536132813,20,15.000000953674316,10,0,197670.69061279297,44804.239318847656,18700.990173339844,8095244288,4294963200,6354845696,3524018176
100,1786655098855,1299,741,1300,1300,1300,1300,1299,1299,10.526315689086914,15.789472579956055,5.263157844543457,14.285715103149414,10,15.789472579956055,10,10,0,197671.12225341797,44804.353088378906,18700.995239257813,8095244288,4294963200,6350548992,3524018176
99,1786655098955,1299,741,1300,1300,1300,1300,1299,1299,10.526315689086914,15.789472579956055,5.263157844543457,14.285715103149414,10,15.789472579956055,10,10,0,197671.5366821289,44804.447204589844,18700.998474121094,8095244288,4294963200,6350938112,3524018176
99,1786655099055,1299,741,1300,1300,1300,1300,1299,1299,42.105262756347656,15.000000953674316,10.526315689086914,5.263157844543457,10.526315689086914,30.000001907348633,10,10,0,197672.0189819336,44804.60760498047,18701.002807617188,8095244288,4294963200,6351564800,3524018176
99,1786655099155,1299,741,1300,1300,1300,1300,1299,1299,42.105262756347656,15.000000953674316,10.526315689086914,5.263157844543457,10.526315689086914,30.000001907348633,10,10,0,197672.58026123047,44804.845764160156,18701.007385253906,8095244288,4294963200,6353154048,3524018176
99,1786655099255,1299,741,1300,1300,1300,1300,1299,1299,76.19047546386719,21.052631378173828,25,5.555555820465088,18.18181800842285,5.263157844543457,15.789472579956055,16.666667938232422,0,197673.0337524414,44804.981689453125,18701.009216308594,8095244288,4294963200,6354026496,3524018176
100,1786655099355,1299,741,1300,1300,1300,1300,1299,1299,76.19047546386719,21.052631378173828,25,5.555555820465088,18.18181800842285,5.263157844543457,15.789472579956055,16.666667938232422,0,197673.43774414063,44805.072204589844,18701.012451171875,8095244288,4294963200,6354407424,3524018176
100,1786655099456,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,15.000000953674316,5.263157844543457,19.047618865966797,5.263157844543457,19.047618865966797,5,14.285715103149414,0,197673.8472290039,44805.16796875,18701.01483154297,8095244288,4294963200,6355464192,3524018176
99,1786655099556,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,15.000000953674316,5.263157844543457,19.047618865966797,5.263157844543457,19.047618865966797,5,14.285715103149414,0,197674.26342773438,44805.264404296875,18701.018432617188,8095244288,4294963200,6356410368,3524014080
99,1786655099656,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,5.263157844543457,15.000000953674316,20,25,5.555555820465088,9.523809432983398,5.555555820465088,0,197674.6746826172,44805.35693359375,18701.020629882813,8095244288,4294963200,6357143552,3524014080
99,1786655099756,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,5.263157844543457,15.000000953674316,20,25,5.555555820465088,9.523809432983398,5.555555820465088,0,197675.0883178711,44805.457458496094,18701.02313232422,8095244288,4294963200,6357520384,3524014080
99,1786655099856,1299,741,1300,1300,1300,1300,1299,1299,23.809524536132813,26.3157901763916,25,16.666667938232422,21.052631378173828,25,15.789472579956055,42.105262756347656,0,197675.67791748047,44805.705505371094,18701.038635253906,8095244288,4294963200,6350602240,3524014080
99,1786655099956,1299,741,1300,1300,1300,1300,1299,1299,23.809524536132813,26.3157901763916,25,16.666667938232422,21.052631378173828,25,15.789472579956055,42.105262756347656,0,197676.32904052734,44805.99871826172,18701.0576171875,8095244288,4294963200,6352322560,3524001792
99,1786655100056,1299,741,1300,1300,1300,1300,1299,1299,47.36842346191406,45,44.4444465637207,44.4444465637207,50,55,55,95,0,197677.01568603516,44806.325134277344,18701.088623046875,8095244288,4294963200,6376910848,3524001792
99,1786655100156,1299,741,1300,1300,1300,1300,1299,1299,47.36842346191406,45,44.4444465637207,44.4444465637207,50,55,55,95,0,197677.59002685547,44806.57049560547,18701.097229003906,8095244288,4294963200,6377607168,3524001792
99,1786655100256,1299,741,1300,1300,1300,1300,1299,1299,20,26.3157901763916,15.000000953674316,19.047618865966797,15.000000953674316,84.21052551269531,21.052631378173828,31.57894515991211,0,197678.09313964844,44806.75274658203,18701.101623535156,8095244288,4294963200,6374985728,3524001792
99,1786655100356,1299,741,1300,1300,1300,1300,1299,1299,20,26.3157901763916,15.000000953674316,19.047618865966797,15.000000953674316,84.21052551269531,21.052631378173828,31.57894515991211,0,197678.50189208984,44806.846740722656,18701.1044921875,8095244288,4294963200,6375358464,3524001792
99,1786655100457,1299,741,1300,1300,1300,1300,1299,1299,5.555555820465088,14.285715103149414,30.000001907348633,10.526315689086914,10,5.263157844543457,5,10,0,197678.91723632813,44806.93786621094,18701.108276367188,8095244288,4294963200,6379663360,3524001792
99,1786655100557,1299,741,1300,1300,1300,1300,1299,1299,5.555555820465088,14.285715103149414,30.000001907348633,10.526315689086914,10,5.263157844543457,5,10,0,197679.3247680664,44807.033447265625,18701.111267089844,8095244288,4294963200,6379663360,3524001792
99,1786655100657,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,20,15.000000953674316,10,10,14.285715103149414,10,10,0,197679.74188232422,44807.13458251953,18701.113525390625,8095244288,4294963200,6380302336,3524001792
99,1786655100757,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,20,15.000000953674316,10,10,14.285715103149414,10,10,0,197680.1470336914,44807.225341796875,18701.11749267578,8095244288,4294963200,6381809664,3524001792
99,1786655100857,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,10.526315689086914,19.047618865966797,5.263157844543457,25,15.789472579956055,10.526315689086914,10,0,197680.56958007813,44807.326904296875,18701.11981201172,8095244288,4294963200,6382182400,3523997696
99,1786655100957,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,10.526315689086914,19.047618865966797,5.263157844543457,25,15.789472579956055,10.526315689086914,10,0,197680.99548339844,44807.430908203125,18701.123107910156,8095244288,4294963200,6382743552,3523997696
99,1786655101057,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,15.789472579956055,10.526315689086914,10,15.000000953674316,42.105262756347656,28.571430206298828,5.263157844543457,0,197681.49407958984,44807.607849121094,18701.128051757813,8095244288,4294963200,6383607808,3523997696
99,1786655101157,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,15.789472579956055,10.526315689086914,10,15.000000953674316,42.105262756347656,28.571430206298828,5.263157844543457,0,197682.06323242188,44807.857666015625,18701.130737304688,8095244288,4294963200,6382931968,3523997696
99,1786655101257,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,25,15.789472579956055,19.047618865966797,10.526315689086914,66.66667175292969,10,28.571430206298828,0,197682.501953125,44807.977783203125,18701.135864257813,8095244288,4294963200,6382989312,3523997696
100,1786655101357,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,25,15.789472579956055,19.047618865966797,10.526315689086914,66.66667175292969,10,28.571430206298828,0,197682.9256591797,44808.08776855469,18701.13848876953,8095244288,4294963200,6383362048,3523997696
99,1786655101458,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,15.000000953674316,25,5.263157844543457,10,10,0,15.789472579956055,0,197683.33782958984,44808.18225097656,18701.142700195313,8095244288,4294963200,6356086784,3523997696
99,1786655101558,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,15.000000953674316,25,5.263157844543457,10,10,0,15.789472579956055,0,197683.7427368164,44808.27233886719,18701.1455078125,8095244288,4294963200,6357884928,3523997696
99,1786655101658,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,5,28.571430206298828,5.263157844543457,10,5.263157844543457,10,0,0,197684.15014648438,44808.37127685547,18701.148071289063,8095244288,4294963200,6359109632,3523997696
99,1786655101758,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,5,28.571430206298828,5.263157844543457,10,5.263157844543457,10,0,0,197684.56915283203,44808.473693847656,18701.15057373047,8095244288,4294963200,6360530944,3523997696
102,1786655101858,1299,741,1300,1300,1300,1300,1299,1299,10,10.526315689086914,22.22222328186035,15.000000953674316,15.789472579956055,10,5.555555820465088,10.526315689086914,0,197685.01208496094,44808.600830078125,18701.155395507813,8095244288,4294963200,6359744512,3523997696
99,1786655101961,1299,741,1300,1300,1300,1300,1299,1299,10,10.526315689086914,22.22222328186035,15.000000953674316,15.789472579956055,10,5.555555820465088,10.526315689086914,0,197685.6162109375,44808.86999511719,18701.16229248047,8095244288,4294963200,6360825856,3523997696
99,1786655102061,1299,741,1300,1300,1300,1300,1299,1299,73.68421173095703,55,71.42857360839844,60.000003814697266,70,60.000003814697266,63.6363639831543,55,0,197686.29095458984,44809.21905517578,18701.16229248047,8095244288,4294963200,6356848640,3523981312
99,1786655102161,1299,741,1300,1300,1300,1300,1299,1299,73.68421173095703,55,71.42857360839844,60.000003814697266,70,60.000003814697266,63.6363639831543,55,0,197686.94708251953,44809.53759765625,18701.171936035156,8095244288,4294963200,6356021248,3523952640
99,1786655102261,1299,741,1300,1300,1300,1300,1299,1299,40,40,31.57894515991211,36.842105865478516,80,20,22.22222328186035,45,0,197687.486328125,44809.75231933594,18701.17706298828,8095244288,4294963200,6356340736,3523952640
99,1786655102361,1299,741,1300,1300,1300,1300,1299,1299,40,40,31.57894515991211,36.842105865478516,80,20,22.22222328186035,45,0,197687.91241455078,44809.86553955078,18701.180114746094,8095244288,4294963200,6356402176,3523952640
99,1786655102461,1299,741,1300,1300,1300,1300,1299,1299,20,5.263157844543457,10,10,10.526315689086914,15.789472579956055,15.000000953674316,15.000000953674316,0,197688.32739257813,44809.964599609375,18701.183959960938,8095244288,4294963200,6356393984,3523952640
99,1786655102561,1299,741,1300,1300,1300,1300,1299,1299,20,5.263157844543457,10,10,10.526315689086914,15.789472579956055,15.000000953674316,15.000000953674316,0,197688.73889160156,44810.06317138672,18701.18670654297,8095244288,4294963200,6356885504,3523952640
99,1786655102661,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,10.526315689086914,10,15.789472579956055,15.000000953674316,15.000000953674316,5.263157844543457,11.111111640930176,0,197689.19561767578,44810.1982421875,18701.192993164063,8095244288,4294963200,6359470080,3523952640
